OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
3, iterativefit, down_jesRelativePtEC1, 2, 0.8, 1.6, 30, 40, 0.04, 0.0515, 4600.80982791*(x-0.04)*(x-0.04)*(x-0.04)-86.5050933987*(x-0.04)*(x-0.04)+0.75753810393*(x-0.04)+1.205727458000183
3, iterativefit, down_jesRelativePtEC1, 2, 0.8, 1.6, 30, 40, 0.0515, 0.0825, -3964.38014338*(x-0.0515)*(x-0.0515)*(x-0.0515)+206.898045447*(x-0.0515)*(x-0.0515)+0.593292254983*(x-0.0515)+1.2099961042404175
3, iterativefit, down_jesRelativePtEC1, 2, 0.8, 1.6, 30, 40, 0.0825, 0.1475, 10.1140587646*(x-0.0825)*(x-0.0825)*(x-0.0825)-10.5676496035*(x-0.0825)*(x-0.0825)+1.99166311929*(x-0.0825)+1.3091143369674683
3, iterativefit, down_jesRelativePtEC1, 2, 0.8, 1.6, 30, 40, 0.1475, 0.5995, -0.538143350871*(x-0.1475)*(x-0.1475)*(x-0.1475)-0.460431248015*(x-0.1475)*(x-0.1475)+0.746064365674*(x-0.1475)+1.396701693534851
3, iterativefit, down_jesRelativePtEC1, 2, 0.8, 1.6, 30, 40, 0.5995, 1.1, 1.59015977383
3, iterativefit, down_jesRelativePtEC1, 2, 1.6, 2.5, 30, 40, -15, 0, 0.0
3, iterativefit, down_jesRelativePtEC1, 2, 1.6, 2.5, 30, 40, 0, 0.005, 0.701353907585
3, iterativefit, down_jesRelativePtEC1, 2, 1.6, 2.5, 30, 40, 0.005, 0.0145, -611.095724895*(x-0.005)*(x-0.005)*(x-0.005)-97.8082670704*(x-0.005)*(x-0.005)+19.5367649982*(x-0.005)+0.701353907585144
3, iterativefit, down_jesRelativePtEC1, 2, 1.6, 2.5, 30, 40, 0.0145, 0.024, -17676.2959532*(x-0.0145)*(x-0.0145)*(x-0.0145)+70.1165444846*(x-0.0145)*(x-0.0145)+17.5129537563*(x-0.0145)+0.8776020407676697
3, iterativefit, down_jesRelativePtEC1, 2, 1.6, 2.5, 30, 40, 0.024, 0.035, -68809.0738049*(x-0.024)*(x-0.024)*(x-0.024)+580.763127577*(x-0.024)*(x-0.024)+14.0593109722*(x-0.024)+1.0351479053497314
3, iterativefit, down_jesRelativePtEC1, 2, 1.6, 2.5, 30, 40, 0.035, 0.048, 6062.17410351*(x-0.035)*(x-0.035)*(x-0.035)-146.327778124*(x-0.035)*(x-0.035)+1.85840598775*(x-0.035)+1.168487787246704
3, iterativefit, down_jesRelativePtEC1, 2, 1.6, 2.5, 30, 40, 0.048, 0.0625, 484.983189187*(x-0.048)*(x-0.048)*(x-0.048)+7.25084537996*(x-0.048)*(x-0.048)+1.127406027*(x-0.048)+1.1812362670898438
3, iterativefit, down_jesRelativePtEC1, 2, 1.6, 2.5, 30, 40, 0.0625, 0.08, -336.522958476*(x-0.0625)*(x-0.0625)*(x-0.0625)+36.6207665182*(x-0.0625)*(x-0.0625)+1.6435836896*(x-0.0625)+1.2005866765975952
3, iterativefit, down_jesRelativePtEC1, 2, 1.6, 2.5, 30, 40, 0.08, 0.111, -4442.23018214*(x-0.08)*(x-0.08)*(x-0.08)+164.368057508*(x-0.08)*(x-0.08)+2.61613004963*(x-0.08)+1.2387609481811523
3, iterativefit, down_jesRelativePtEC1, 2, 1.6, 2.5, 30, 40, 0.111, 0.1645, 868.4655341*(x-0.111)*(x-0.111)*(x-0.111)-69.6943591116*(x-0.111)*(x-0.111)+0.0*(x-0.111)+1.34548020362854
3, iterativefit, down_jesRelativePtEC1, 2, 1.6, 2.5, 30, 40, 0.1645, 0.2385, -387.700301233*(x-0.1645)*(x-0.1645)*(x-0.1645)+48.3307936011*(x-0.1645)*(x-0.1645)+0.0*(x-0.1645)+1.2789859771728516
3, iterativefit, down_jesRelativePtEC1, 2, 1.6, 2.5, 30, 40, 0.2385, 0.3215, 60.1251005942*(x-0.2385)*(x-0.2385)*(x-0.2385)-8.04739506741*(x-0.2385)*(x-0.2385)+0.783816904309*(x-0.2385)+1.3865399360656738
3, iterativefit, down_jesRelativePtEC1, 2, 1.6, 2.5, 30, 40, 0.3215, 0.6865, 0.151721962633*(x-0.3215)*(x-0.3215)*(x-0.3215)+1.57908256872*(x-0.3215)*(x-0.3215)+0.690554777098*(x-0.3215)+1.4305369853973389
3, iterativefit, down_jesRelativePtEC1, 2, 1.6, 2.5, 30, 40, 0.6865, 1.1, 1.9003405571
3, iterativefit, down_jesRelativePtEC1, 2, 0.0, 0.8, 40, 60, -15, 0, 0.0
3, iterativefit, down_jesRelativePtEC1, 2, 0.0, 0.8, 40, 60, 0, 0.0015, 0.648287892342
3, iterativefit, down_jesRelativePtEC1, 2, 0.0, 0.8, 40, 60, 0.0015, 0.0045, -435745.468197*(x-0.0015)*(x-0.0015)*(x-0.0015)+5690.82062941*(x-0.0015)*(x-0.0015)+20.6567236871*(x-0.0015)+0.6482878923416138
3, iterativefit, down_jesRelativePtEC1, 2, 0.0, 0.8, 40, 60, 0.0045, 0.007, -4542503.52634*(x-0.0045)*(x-0.0045)*(x-0.0045)+17308.5267262*(x-0.0045)*(x-0.0045)+43.0365198223*(x-0.0045)+0.7497103214263916
3, iterativefit, down_jesRelativePtEC1, 2, 0.0, 0.8, 40, 60, 0.007, 0.0095, 1843613.31389*(x-0.007)*(x-0.007)*(x-0.007)-7968.7657526*(x-0.007)*(x-0.007)+44.4072123342*(x-0.007)+0.8945032954216003
3, iterativefit, down_jesRelativePtEC1, 2, 0.0, 0.8, 40, 60, 0.0095, 0.0125, -2013736.63321*(x-0.0095)*(x-0.0095)*(x-0.0095)+7365.33753136*(x-0.0095)*(x-0.0095)+39.1311332067*(x-0.0095)+0.9845229983329773
3, iterativefit, down_jesRelativePtEC1, 2, 0.0, 0.8, 40, 60, 0.0125, 0.0155, 461705.672143*(x-0.0125)*(x-0.0125)*(x-0.0125)-3770.42487889*(x-0.0125)*(x-0.0125)+28.9522692981*(x-0.0125)+1.1138335466384888
3, iterativefit, down_jesRelativePtEC1, 2, 0.0, 0.8, 40, 60, 0.0155, 0.0185, -1262943.24293*(x-0.0155)*(x-0.0155)*(x-0.0155)+3030.69679943*(x-0.0155)*(x-0.0155)+18.7957731727*(x-0.0155)+1.179222583770752
3, iterativefit, down_jesRelativePtEC1, 2, 0.0, 0.8, 40, 60, 0.0185, 0.022, 209614.869083*(x-0.0185)*(x-0.0185)*(x-0.0185)-1116.33283451*(x-0.0185)*(x-0.0185)+2.88048641005*(x-0.0185)+1.2287867069244385
3, iterativefit, down_jesRelativePtEC1, 2, 0.0, 0.8, 40, 60, 0.022, 0.026, -1236193.36334*(x-0.022)*(x-0.022)*(x-0.022)+8406.37205583*(x-0.022)*(x-0.022)+2.76950300725*(x-0.022)+1.2341805696487427
3, iterativefit, down_jesRelativePtEC1, 2, 0.0, 0.8, 40, 60, 0.026, 0.031, -18145.5149488*(x-0.026)*(x-0.026)*(x-0.026)-502.671480754*(x-0.026)*(x-0.026)+10.6831980134*(x-0.026)+1.3006441593170166
3, iterativefit, down_jesRelativePtEC1, 2, 0.0, 0.8, 40, 60, 0.031, 0.0675, 280.748760186*(x-0.031)*(x-0.031)*(x-0.031)-60.4380424253*(x-0.031)*(x-0.031)+4.29556958469*(x-0.031)+1.339225172996521
3, iterativefit, down_jesRelativePtEC1, 2, 0.0, 0.8, 40, 60, 0.0675, 0.5555, 0.13899050492*(x-0.0675)*(x-0.0675)*(x-0.0675)-1.13214585997*(x-0.0675)*(x-0.0675)+1.00567509492*(x-0.0675)+1.4291468858718872
3, iterativefit, down_jesRelativePtEC1, 2, 0.0, 0.8, 40, 60, 0.5555, 1.1, 1.66645526886
3, iterativefit, down_jesRelativePtEC1, 2, 0.8, 1.6, 40, 60, -15, 0, 0.0
3, iterativefit, down_jesRelativePtEC1, 2, 0.8, 1.6, 40, 60, 0, 0.002, 0.657908380032
3, iterativefit, down_jesRelativePtEC1, 2, 0.8, 1.6, 40, 60, 0.002, 0.005, -157192.281931*(x-0.002)*(x-0.002)*(x-0.002)+2586.93575476*(x-0.002)*(x-0.002)+27.9548664888*(x-0.002)+0.6579083800315857
3, iterativefit, down_jesRelativePtEC1, 2, 0.8, 1.6, 40, 60, 0.005, 0.007, -413061.10912*(x-0.005)*(x-0.005)*(x-0.005)+3648.8463959*(x-0.005)*(x-0.005)+39.2322894052*(x-0.005)+0.7608112096786499
3, iterativefit, down_jesRelativePtEC1, 2, 0.8, 1.6, 40, 60, 0.007, 0.009, -5357964.51476*(x-0.007)*(x-0.007)*(x-0.007)+13102.5483388*(x-0.007)*(x-0.007)+48.8709416794*(x-0.007)+0.8505666851997375
3, iterativefit, down_jesRelativePtEC1, 2, 0.8, 1.6, 40, 60, 0.009, 0.011, -365885.88734*(x-0.009)*(x-0.009)*(x-0.009)-3650.19014867*(x-0.009)*(x-0.009)+36.9855608573*(x-0.009)+0.9578550457954407
3, iterativefit, down_jesRelativePtEC1, 2, 0.8, 1.6, 40, 60, 0.011, 0.0135, 1254356.80588*(x-0.011)*(x-0.011)*(x-0.011)-5156.40531949*(x-0.011)*(x-0.011)+17.9941696145*(x-0.011)+1.0142983198165894
3, iterativefit, down_jesRelativePtEC1, 2, 0.8, 1.6, 40, 60, 0.0135, 0.0165, -693920.742479*(x-0.0135)*(x-0.0135)*(x-0.0135)+3638.43738648*(x-0.0135)*(x-0.0135)+15.7313331273*(x-0.0135)+1.046655535697937
3, iterativefit, down_jesRelativePtEC1, 2, 0.8, 1.6, 40, 60, 0.0165, 0.0205, -249299.119316*(x-0.0165)*(x-0.0165)*(x-0.0165)+628.742877688*(x-0.0165)*(x-0.0165)+18.8260973992*(x-0.0165)+1.1078596115112305
3, iterativefit, down_jesRelativePtEC1, 2, 0.8, 1.6, 40, 60, 0.0205, 0.027, 60562.2057056*(x-0.0205)*(x-0.0205)*(x-0.0205)-886.772430922*(x-0.0205)*(x-0.0205)+11.8896826936*(x-0.0205)+1.1772687435150146
3, iterativefit, down_jesRelativePtEC1, 2, 0.8, 1.6, 40, 60, 0.027, 0.0425, -23251.6222867*(x-0.027)*(x-0.027)*(x-0.027)+314.135347054*(x-0.027)*(x-0.027)+8.0379006648*(x-0.027)+1.233717441558838
3, iterativefit, down_jesRelativePtEC1, 2, 0.8, 1.6, 40, 60, 0.0425, 0.0935, 241.544512603*(x-0.0425)*(x-0.0425)*(x-0.0425)-23.3381091638*(x-0.0425)*(x-0.0425)+1.01748966032*(x-0.0425)+1.3471897840499878
3, iterativefit, down_jesRelativePtEC1, 2, 0.8, 1.6, 40, 60, 0.0935, 0.5715, 0.187675267396*(x-0.0935)*(x-0.0935)*(x-0.0935)+0.279213648506*(x-0.0935)*(x-0.0935)+0.521774357454*(x-0.0935)+1.3704204559326172
3, iterativefit, down_jesRelativePtEC1, 2, 0.8, 1.6, 40, 60, 0.5715, 1.1, 1.70412147045
3, iterativefit, down_jesRelativePtEC1, 2, 1.6, 2.5, 40, 60, -15, 0, 0.0
3, iterativefit, down_jesRelativePtEC1, 2, 1.6, 2.5, 40, 60, 0, 0.0025, 0.647311985493
3, iterativefit, down_jesRelativePtEC1, 2, 1.6, 2.5, 40, 60, 0.0025, 0.007, -6388.43730644*(x-0.0025)*(x-0.0025)*(x-0.0025)+378.825525287*(x-0.0025)*(x-0.0025)+28.1233937522*(x-0.0025)+0.6473119854927063
3, iterativefit, down_jesRelativePtEC1, 2, 1.6, 2.5, 40, 60, 0.007, 0.011, -663083.793345*(x-0.007)*(x-0.007)*(x-0.007)+3034.75419465*(x-0.007)*(x-0.007)+31.1447259134*(x-0.007)+0.7809563279151917
3, iterativefit, down_jesRelativePtEC1, 2, 1.6, 2.5, 40, 60, 0.011, 0.015, 368716.244088*(x-0.011)*(x-0.011)*(x-0.011)-2757.56819208*(x-0.011)*(x-0.011)+23.5947373901*(x-0.011)+0.9116539359092712
3, iterativefit, down_jesRelativePtEC1, 2, 1.6, 2.5, 40, 60, 0.015, 0.0195, -97232.0932554*(x-0.015)*(x-0.015)*(x-0.015)+630.956242119*(x-0.015)*(x-0.015)+19.2325715697*(x-0.015)+0.9855096340179443
3, iterativefit, down_jesRelativePtEC1, 2, 1.6, 2.5, 40, 60, 0.0195, 0.0245, -678730.685255*(x-0.0195)*(x-0.0195)*(x-0.0195)+3190.04733106*(x-0.0195)*(x-0.0195)+19.0043280835*(x-0.0195)+1.0759727954864502
3, iterativefit, down_jesRelativePtEC1, 2, 1.6, 2.5, 40, 60, 0.0245, 0.031, 79562.5696195*(x-0.0245)*(x-0.0245)*(x-0.0245)-775.73505379*(x-0.0245)*(x-0.0245)+0.0*(x-0.0245)+1.1659042835235596
3, iterativefit, down_jesRelativePtEC1, 2, 1.6, 2.5, 40, 60, 0.031, 0.0425, -51488.5943708*(x-0.031)*(x-0.031)*(x-0.031)+1101.23309169*(x-0.031)*(x-0.031)+0.0*(x-0.031)+1.1549793481826782
3, iterativefit, down_jesRelativePtEC1, 2, 1.6, 2.5, 40, 60, 0.0425, 0.0705, -2055.73155823*(x-0.0425)*(x-0.0425)*(x-0.0425)+26.4988017376*(x-0.0425)*(x-0.0425)+4.90026129231*(x-0.0425)+1.2223097085952759
3, iterativefit, down_jesRelativePtEC1, 2, 1.6, 2.5, 40, 60, 0.0705, 0.131, 15.9684354429*(x-0.0705)*(x-0.0705)*(x-0.0705)-12.2459333724*(x-0.0705)*(x-0.0705)+1.54911356466*(x-0.0705)+1.3351646661758423
3, iterativefit, down_jesRelativePtEC1, 2, 1.6, 2.5, 40, 60, 0.131, 0.2125, 24.553831293*(x-0.131)*(x-0.131)*(x-0.131)-3.31970866369*(x-0.131)*(x-0.131)+0.24270102409*(x-0.131)+1.387598991394043
3, iterativefit, down_jesRelativePtEC1, 2, 1.6, 2.5, 40, 60, 0.2125, 0.632, -0.063021324824*(x-0.2125)*(x-0.2125)*(x-0.2125)+0.871520587466*(x-0.2125)*(x-0.2125)+0.190866569626*(x-0.2125)+1.398620843887329
3, iterativefit, down_jesRelativePtEC1, 2, 1.6, 2.5, 40, 60, 0.632, 1.1, 1.62740731239
3, iterativefit, down_jesRelativePtEC1, 2, 0.0, 0.8, 60, 10000.0, -15, 0, 0.0
3, iterativefit, down_jesRelativePtEC1, 2, 0.0, 0.8, 60, 10000.0, 0, 0.0015, 0.68606543541
3, iterativefit, down_jesRelativePtEC1, 2, 0.0, 0.8, 60, 10000.0, 0.0015, 0.004, -551090.176505*(x-0.0015)*(x-0.0015)*(x-0.0015)+6656.14456502*(x-0.0015)*(x-0.0015)+30.2912149164*(x-0.0015)+0.6860654354095459
3, iterativefit, down_jesRelativePtEC1, 2, 0.0, 0.8, 60, 10000.0, 0.004, 0.006, -8545393.38224*(x-0.004)*(x-0.004)*(x-0.004)+24091.3626898*(x-0.004)*(x-0.004)+53.2389969321*(x-0.004)+0.7947835922241211
3, iterativefit, down_jesRelativePtEC1, 2, 0.0, 0.8, 60, 10000.0, 0.006, 0.008, 2987921.04096*(x-0.006)*(x-0.006)*(x-0.006)-11407.5450097*(x-0.006)*(x-0.006)+47.0597271045*(x-0.006)+0.9292638897895813
3, iterativefit, down_jesRelativePtEC1, 2, 0.0, 0.8, 60, 10000.0, 0.008, 0.01, -117606.30458*(x-0.008)*(x-0.008)*(x-0.008)+813.086189367*(x-0.008)*(x-0.008)+37.2845995574*(x-0.008)+1.0016565322875977
3, iterativefit, down_jesRelativePtEC1, 2, 0.0, 0.8, 60, 10000.0, 0.01, 0.012, -9847659.98347*(x-0.01)*(x-0.01)*(x-0.01)+20050.42077*(x-0.01)*(x-0.01)+39.1256686599*(x-0.01)+1.0785372257232666
3, iterativefit, down_jesRelativePtEC1, 2, 0.0, 0.8, 60, 10000.0, 0.012, 0.0145, 171505.976477*(x-0.012)*(x-0.012)*(x-0.012)-665.01227088*(x-0.012)*(x-0.012)+1.15543193811*(x-0.012)+1.158208966255188
3, iterativefit, down_jesRelativePtEC1, 2, 0.0, 0.8, 60, 10000.0, 0.0145, 0.0175, -811432.031008*(x-0.0145)*(x-0.0145)*(x-0.0145)+5771.16065956*(x-0.0145)*(x-0.0145)+1.04610764265*(x-0.0145)+1.159621000289917
3, iterativefit, down_jesRelativePtEC1, 2, 0.0, 0.8, 60, 10000.0, 0.0175, 0.0205, -1221561.84724*(x-0.0175)*(x-0.0175)*(x-0.0175)+5152.68717896*(x-0.0175)*(x-0.0175)+13.7644067628*(x-0.0175)+1.1927911043167114
3, iterativefit, down_jesRelativePtEC1, 2, 0.0, 0.8, 60, 10000.0, 0.0205, 0.024, -67448.2102786*(x-0.0205)*(x-0.0205)*(x-0.0205)-679.179763573*(x-0.0205)*(x-0.0205)+11.698359961*(x-0.0205)+1.24747633934021
3, iterativefit, down_jesRelativePtEC1, 2, 0.0, 0.8, 60, 10000.0, 0.024, 0.059, 710.531758946*(x-0.024)*(x-0.024)*(x-0.024)-82.7381773784*(x-0.024)*(x-0.024)+4.46537988824*(x-0.024)+1.2772088050842285
3, iterativefit, down_jesRelativePtEC1, 2, 0.0, 0.8, 60, 10000.0, 0.059, 0.551, -0.404679061284*(x-0.059)*(x-0.059)*(x-0.059)-1.00715141159*(x-0.059)*(x-0.059)+1.28491168588*(x-0.059)+1.3626068830490112
3, iterativefit, down_jesRelativePtEC1, 2, 0.0, 0.8, 60, 10000.0, 0.551, 1.1, 1.70279288292
3, iterativefit, down_jesRelativePtEC1, 2, 0.8, 1.6, 60, 10000.0, -15, 0, 0.0
3, iterativefit, down_jesRelativePtEC1, 2, 0.8, 1.6, 60, 10000.0, 0, 0.0015, 0.668150126934
3, iterativefit, down_jesRelativePtEC1, 2, 0.8, 1.6, 60, 10000.0, 0.0015, 0.0035, -4027200.58905*(x-0.0015)*(x-0.0015)*(x-0.0015)+24795.5577562*(x-0.0015)*(x-0.0015)+0.0*(x-0.0015)+0.6681501269340515
3, iterativefit, down_jesRelativePtEC1, 2, 0.8, 1.6, 60, 10000.0, 0.0035, 0.0045, -71966525.9552*(x-0.0035)*(x-0.0035)*(x-0.0035)+108059.93124*(x-0.0035)*(x-0.0035)+50.855823956*(x-0.0035)+0.7351147532463074
3, iterativefit, down_jesRelativePtEC1, 2, 0.8, 1.6, 60, 10000.0, 0.0045, 0.0055, 20166181.1637*(x-0.0045)*(x-0.0045)*(x-0.0045)-35084.1452593*(x-0.0045)*(x-0.0045)+51.0761085696*(x-0.0045)+0.8220639824867249
3, iterativefit, down_jesRelativePtEC1, 2, 0.8, 1.6, 60, 10000.0, 0.0055, 0.007, -5738179.64774*(x-0.0055)*(x-0.0055)*(x-0.0055)+14096.9312433*(x-0.0055)*(x-0.0055)+41.4063615421*(x-0.0055)+0.8582221269607544
3, iterativefit, down_jesRelativePtEC1, 2, 0.8, 1.6, 60, 10000.0, 0.007, 0.009, -4579907.9017*(x-0.007)*(x-0.007)*(x-0.007)+7048.8378361*(x-0.007)*(x-0.007)+44.9644426499*(x-0.007)+0.9326834082603455
3, iterativefit, down_jesRelativePtEC1, 2, 0.8, 1.6, 60, 10000.0, 0.009, 0.011, 2708534.54145*(x-0.009)*(x-0.009)*(x-0.009)-8658.62050701*(x-0.009)*(x-0.009)+18.2008991739*(x-0.009)+1.014168381690979
3, iterativefit, down_jesRelativePtEC1, 2, 0.8, 1.6, 60, 10000.0, 0.011, 0.014, -2008598.68481*(x-0.011)*(x-0.011)*(x-0.011)+9974.49265425*(x-0.011)*(x-0.011)+16.0688316433*(x-0.011)+1.0376039743423462
3, iterativefit, down_jesRelativePtEC1, 2, 0.8, 1.6, 60, 10000.0, 0.014, 0.0195, -115128.401127*(x-0.014)*(x-0.014)*(x-0.014)-209.234127642*(x-0.014)*(x-0.014)+21.6836230787*(x-0.014)+1.1213487386703491
3, iterativefit, down_jesRelativePtEC1, 2, 0.8, 1.6, 60, 10000.0, 0.0195, 0.0355, 1957.13675592*(x-0.0195)*(x-0.0195)*(x-0.0195)-253.549957168*(x-0.0195)*(x-0.0195)+8.93414527241*(x-0.0195)+1.2151248455047607
3, iterativefit, down_jesRelativePtEC1, 2, 0.8, 1.6, 60, 10000.0, 0.0355, 0.0895, 235.100542486*(x-0.0355)*(x-0.0355)*(x-0.0355)-32.0687413121*(x-0.0355)*(x-0.0355)+2.32362767159*(x-0.0355)+1.3011788129806519
3, iterativefit, down_jesRelativePtEC1, 2, 0.8, 1.6, 60, 10000.0, 0.0895, 0.5705, -1.27032182512*(x-0.0895)*(x-0.0895)*(x-0.0895)-0.0131863171505*(x-0.0895)*(x-0.0895)+0.916863155541*(x-0.0895)+1.3701621294021606
3, iterativefit, down_jesRelativePtEC1, 2, 0.8, 1.6, 60, 10000.0, 0.5705, 1.1, 1.66675519943
3, iterativefit, down_jesRelativePtEC1, 2, 1.6, 2.5, 60, 10000.0, -15, 0, 0.0
3, iterativefit, down_jesRelativePtEC1, 2, 1.6, 2.5, 60, 10000.0, 0, 0.002, 0.703621387482
3, iterativefit, down_jesRelativePtEC1, 2, 1.6, 2.5, 60, 10000.0, 0.002, 0.0055, -98427.4835666*(x-0.002)*(x-0.002)*(x-0.002)+2046.39481971*(x-0.002)*(x-0.002)+21.8111152177*(x-0.002)+0.7036213874816895
3, iterativefit, down_jesRelativePtEC1, 2, 1.6, 2.5, 60, 10000.0, 0.0055, 0.0085, -2314611.79938*(x-0.0055)*(x-0.0055)*(x-0.0055)+9047.64624993*(x-0.0055)*(x-0.0055)+32.5186689346*(x-0.0055)+0.8008085489273071
3, iterativefit, down_jesRelativePtEC1, 2, 1.6, 2.5, 60, 10000.0, 0.0085, 0.0115, 1276045.03876*(x-0.0085)*(x-0.0085)*(x-0.0085)-6033.58488729*(x-0.0085)*(x-0.0085)+24.310027851*(x-0.0085)+0.9172988533973694
3, iterativefit, down_jesRelativePtEC1, 2, 1.6, 2.5, 60, 10000.0, 0.0115, 0.015, -2580465.77215*(x-0.0115)*(x-0.0115)*(x-0.0115)+11659.6071164*(x-0.0115)*(x-0.0115)+22.5617345739*(x-0.0115)+0.9703798890113831
3, iterativefit, down_jesRelativePtEC1, 2, 1.6, 2.5, 60, 10000.0, 0.015, 0.019, 407634.796207*(x-0.015)*(x-0.015)*(x-0.015)-2622.59756608*(x-0.015)*(x-0.015)+9.34686726256*(x-0.015)+1.0815386772155762
3, iterativefit, down_jesRelativePtEC1, 2, 1.6, 2.5, 60, 10000.0, 0.019, 0.024, -757566.623648*(x-0.019)*(x-0.019)*(x-0.019)+5448.06302272*(x-0.019)*(x-0.019)+7.93255695187*(x-0.019)+1.1030532121658325
3, iterativefit, down_jesRelativePtEC1, 2, 1.6, 2.5, 60, 10000.0, 0.024, 0.033, 28740.8630486*(x-0.024)*(x-0.024)*(x-0.024)-533.700493351*(x-0.024)*(x-0.024)+5.59569040555*(x-0.024)+1.1842217445373535
3, iterativefit, down_jesRelativePtEC1, 2, 1.6, 2.5, 60, 10000.0, 0.033, 0.0615, -3200.68933451*(x-0.033)*(x-0.033)*(x-0.033)+84.6696226283*(x-0.033)*(x-0.033)+2.97311124604*(x-0.033)+1.2123053073883057
3, iterativefit, down_jesRelativePtEC1, 2, 1.6, 2.5, 60, 10000.0, 0.0615, 0.1255, 26.8901203526*(x-0.0615)*(x-0.0615)*(x-0.0615)-2.58145155385*(x-0.0615)*(x-0.0615)+0.0*(x-0.0615)+1.2917187213897705
3, iterativefit, down_jesRelativePtEC1, 2, 1.6, 2.5, 60, 10000.0, 0.1255, 0.2085, -89.8522092336*(x-0.1255)*(x-0.1255)*(x-0.1255)+14.9346943613*(x-0.1255)*(x-0.1255)+0.0*(x-0.1255)+1.288194179534912
3, iterativefit, down_jesRelativePtEC1, 2, 1.6, 2.5, 60, 10000.0, 0.2085, 0.63, 0.00516009102375*(x-0.2085)*(x-0.2085)*(x-0.2085)+0.00383245034977*(x-0.2085)*(x-0.2085)+0.622183655749*(x-0.2085)+1.3397029638290405
3, iterativefit, down_jesRelativePtEC1, 2, 1.6, 2.5, 60, 10000.0, 0.63, 1.1, 1.60302066803
3, iterativefit, up_jesAbsoluteScale, 0, 0.0, 2.5, 20, 30, -15, 0, 0.0
3, iterativefit, up_jesAbsoluteScale, 0, 0.0, 2.5, 20, 30, 0, 0.0695, 1.40754199028
3, iterativefit, up_jesAbsoluteScale, 0, 0.0, 2.5, 20, 30, 0.0695, 0.1555, 111.957408803*(x-0.0695)*(x-0.0695)*(x-0.0695)-29.4981373589*(x-0.0695)*(x-0.0695)-0.141465358076*(x-0.0695)+1.4075419902801514
3, iterativefit, up_jesAbsoluteScale, 0, 0.0, 2.5, 20, 30, 0.1555, 0.1955, 2078.36456858*(x-0.1555)*(x-0.1555)*(x-0.1555)-123.705307833*(x-0.1555)*(x-0.1555)-2.73103399729*(x-0.1555)+1.248418927192688
3, iterativefit, up_jesAbsoluteScale, 0, 0.0, 2.5, 20, 30, 0.1955, 0.248, 385.370150779*(x-0.1955)*(x-0.1955)*(x-0.1955)-5.09734037641*(x-0.1955)*(x-0.1955)-2.65130869473*(x-0.1955)+1.074264407157898
3, iterativefit, up_jesAbsoluteScale, 0, 0.0, 2.5, 20, 30, 0.248, 0.308, -480.412766999*(x-0.248)*(x-0.248)*(x-0.248)+49.6798020667*(x-0.248)*(x-0.248)+0.0*(x-0.248)+0.97678542137146
3, iterativefit, up_jesAbsoluteScale, 0, 0.0, 2.5, 20, 30, 0.308, 0.3705, -87.3932221468*(x-0.308)*(x-0.308)*(x-0.308)+2.00816766093*(x-0.308)*(x-0.308)+0.773118364417*(x-0.308)+1.0518635511398315
3, iterativefit, up_jesAbsoluteScale, 0, 0.0, 2.5, 20, 30, 0.3705, 0.4355, 1248.24681931*(x-0.3705)*(x-0.3705)*(x-0.3705)-121.704064883*(x-0.3705)*(x-0.3705)+0.0*(x-0.3705)+1.0866916179656982
3, iterativefit, up_jesAbsoluteScale, 0, 0.0, 2.5, 20, 30, 0.4355, 0.5025, -122.53748084*(x-0.4355)*(x-0.4355)*(x-0.4355)+15.9612839018*(x-0.4355)*(x-0.4355)+0.0*(x-0.4355)+0.9152917265892029
3, iterativefit, up_jesAbsoluteScale, 0, 0.0, 2.5, 20, 30, 0.5025, 0.5695, -96.6803893014*(x-0.5025)*(x-0.5025)*(x-0.5025)+6.07011204744*(x-0.5025)*(x-0.5025)+0.488599788365*(x-0.5025)+0.9500871896743774
3, iterativefit, up_jesAbsoluteScale, 0, 0.0, 2.5, 20, 30, 0.5695, 0.6365, 397.510025477*(x-0.5695)*(x-0.5695)*(x-0.5695)-39.9497575605*(x-0.5695)*(x-0.5695)+0.0*(x-0.5695)+0.9809942245483398
3, iterativefit, up_jesAbsoluteScale, 0, 0.0, 2.5, 20, 30, 0.6365, 0.703, -27.2331634352*(x-0.6365)*(x-0.6365)*(x-0.6365)+2.71650805267*(x-0.6365)*(x-0.6365)+0.0*(x-0.6365)+0.9212160706520081
3, iterativefit, up_jesAbsoluteScale, 0, 0.0, 2.5, 20, 30, 0.703, 0.769, 265.200199725*(x-0.703)*(x-0.703)*(x-0.703)-26.2548197728*(x-0.703)*(x-0.703)+0.0*(x-0.703)+0.9252204298973083
3, iterativefit, up_jesAbsoluteScale, 0, 0.0, 2.5, 20, 30, 0.769, 0.835, -143.702474617*(x-0.769)*(x-0.769)*(x-0.769)+14.2265449871*(x-0.769)*(x-0.769)+0.0*(x-0.769)+0.8870984315872192
3, iterativefit, up_jesAbsoluteScale, 0, 0.0, 2.5, 20, 30, 0.835, 0.901, 68.2547716296*(x-0.835)*(x-0.835)*(x-0.835)-13.4479199123*(x-0.835)*(x-0.835)+0.0*(x-0.835)+0.9077553749084473
