OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
3, iterativefit, up_jesRelativeStatFSR, 2, 0.8, 1.6, 30, 40, 0.1125, 0.14, (1.86533+-4.67172*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.8, 1.6, 30, 40, 0.14, 0.2, (1.00148+1.49865*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.8, 1.6, 30, 40, 0.2, 0.28, (0.318679+4.91264*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.8, 1.6, 30, 40, 0.28, 0.665, (1.96672+-0.973234*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.8, 1.6, 30, 40, 0.665, 1.1, 1.31952238083
3, iterativefit, up_jesRelativeStatFSR, 2, 1.6, 2.5, 30, 40, -15, 0, 0.0
3, iterativefit, up_jesRelativeStatFSR, 2, 1.6, 2.5, 30, 40, 0, 0.0075, 0.948702394962
3, iterativefit, up_jesRelativeStatFSR, 2, 1.6, 2.5, 30, 40, 0.0075, 0.0225, (0.905315+5.78502*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 1.6, 2.5, 30, 40, 0.0225, 0.0375, (1.07638+-1.81786*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 1.6, 2.5, 30, 40, 0.0375, 0.0525, (1.29905+-7.75586*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 1.6, 2.5, 30, 40, 0.0525, 0.0675, (0.879704+0.231775*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 1.6, 2.5, 30, 40, 0.0675, 0.0825, (0.799604+1.41844*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 1.6, 2.5, 30, 40, 0.0825, 0.0975, (0.650962+3.22016*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 1.6, 2.5, 30, 40, 0.0975, 0.1125, (0.606173+3.67953*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 1.6, 2.5, 30, 40, 0.1125, 0.14, (0.404269+5.47423*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 1.6, 2.5, 30, 40, 0.14, 0.2, (1.1794+-0.0623922*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 1.6, 2.5, 30, 40, 0.2, 0.28, (0.757091+2.04914*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 1.6, 2.5, 30, 40, 0.28, 0.665, (0.962864+1.31423*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 1.6, 2.5, 30, 40, 0.665, 1.1, 1.83682906628
3, iterativefit, up_jesRelativeStatFSR, 2, 0.0, 0.8, 40, 60, -15, 0, 0.0
3, iterativefit, up_jesRelativeStatFSR, 2, 0.0, 0.8, 40, 60, 0, 0.0075, 0.851166963577
3, iterativefit, up_jesRelativeStatFSR, 2, 0.0, 0.8, 40, 60, 0.0075, 0.0225, (0.659105+25.6083*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.0, 0.8, 40, 60, 0.0225, 0.0375, (1.07778+7.00053*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.0, 0.8, 40, 60, 0.0375, 0.0525, (1.16728+4.61378*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.0, 0.8, 40, 60, 0.0525, 0.0675, (1.30426+2.00462*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.0, 0.8, 40, 60, 0.0675, 0.0825, (1.88859+-6.65201*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.0, 0.8, 40, 60, 0.0825, 0.0975, (2.39214+-12.7558*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.0, 0.8, 40, 60, 0.0975, 0.1125, (-2.87112+41.2265*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.0, 0.8, 40, 60, 0.1125, 0.14, (2.69762+-8.27344*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.0, 0.8, 40, 60, 0.14, 0.2, (1.57985+-0.289353*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.0, 0.8, 40, 60, 0.2, 0.28, (1.8612+-1.69614*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.0, 0.8, 40, 60, 0.28, 0.665, (1.04147+1.23148*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.0, 0.8, 40, 60, 0.665, 1.1, 1.86040580273
3, iterativefit, up_jesRelativeStatFSR, 2, 0.8, 1.6, 40, 60, -15, 0, 0.0
3, iterativefit, up_jesRelativeStatFSR, 2, 0.8, 1.6, 40, 60, 0, 0.0075, 0.846515715122
3, iterativefit, up_jesRelativeStatFSR, 2, 0.8, 1.6, 40, 60, 0.0075, 0.0225, (0.677149+22.5822*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.8, 1.6, 40, 60, 0.0225, 0.0375, (0.993511+8.52168*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.8, 1.6, 40, 60, 0.0375, 0.0525, (1.28711+0.69232*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.8, 1.6, 40, 60, 0.0525, 0.0675, (1.57181+-4.73057*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.8, 1.6, 40, 60, 0.0675, 0.0825, (1.11359+2.05786*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.8, 1.6, 40, 60, 0.0825, 0.0975, (0.608491+8.18033*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.8, 1.6, 40, 60, 0.0975, 0.1125, (1.44019+-0.349943*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.8, 1.6, 40, 60, 0.1125, 0.14, (1.62206+-1.9665*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.8, 1.6, 40, 60, 0.14, 0.2, (1.32607+0.147708*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.8, 1.6, 40, 60, 0.2, 0.28, (0.973542+1.91033*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.8, 1.6, 40, 60, 0.28, 0.665, (1.4573+0.182609*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.8, 1.6, 40, 60, 0.665, 1.1, 1.57873809338
3, iterativefit, up_jesRelativeStatFSR, 2, 1.6, 2.5, 40, 60, -15, 0, 0.0
3, iterativefit, up_jesRelativeStatFSR, 2, 1.6, 2.5, 40, 60, 0, 0.0075, 0.833336412907
3, iterativefit, up_jesRelativeStatFSR, 2, 1.6, 2.5, 40, 60, 0.0075, 0.0225, (0.72352+14.6422*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 1.6, 2.5, 40, 60, 0.0225, 0.0375, (0.962886+4.0037*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 1.6, 2.5, 40, 60, 0.0375, 0.0525, (1.05583+1.52531*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 1.6, 2.5, 40, 60, 0.0525, 0.0675, (0.873528+4.99766*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 1.6, 2.5, 40, 60, 0.0675, 0.0825, (1.2103+0.00839233*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 1.6, 2.5, 40, 60, 0.0825, 0.0975, (0.718969+5.96396*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 1.6, 2.5, 40, 60, 0.0975, 0.1125, (1.48045+-1.84606*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 1.6, 2.5, 40, 60, 0.1125, 0.14, (1.35471+-0.728434*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 1.6, 2.5, 40, 60, 0.14, 0.2, (1.06741+1.32375*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 1.6, 2.5, 40, 60, 0.2, 0.28, (1.43095+-0.493948*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 1.6, 2.5, 40, 60, 0.28, 0.665, (1.21447+0.279168*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 1.6, 2.5, 40, 60, 0.665, 1.1, 1.40012061596
3, iterativefit, up_jesRelativeStatFSR, 2, 0.0, 0.8, 60, 10000.0, -15, 0, 0.0
3, iterativefit, up_jesRelativeStatFSR, 2, 0.0, 0.8, 60, 10000.0, 0, 0.0075, 0.873403072357
3, iterativefit, up_jesRelativeStatFSR, 2, 0.0, 0.8, 60, 10000.0, 0.0075, 0.0225, (0.670379+27.0699*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.0, 0.8, 60, 10000.0, 0.0225, 0.0375, (1.22747+2.31013*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.0, 0.8, 60, 10000.0, 0.0375, 0.0525, (1.28774+0.703104*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.0, 0.8, 60, 10000.0, 0.0525, 0.0675, (0.469169+16.2949*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.0, 0.8, 60, 10000.0, 0.0675, 0.0825, (2.29825+-10.8026*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.0, 0.8, 60, 10000.0, 0.0825, 0.0975, (0.582721+9.99167*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.0, 0.8, 60, 10000.0, 0.0975, 0.1125, (1.12396+4.44053*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.0, 0.8, 60, 10000.0, 0.1125, 0.14, (1.9393+-2.807*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.0, 0.8, 60, 10000.0, 0.14, 0.2, (1.35511+1.36582*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.0, 0.8, 60, 10000.0, 0.2, 0.28, (1.41198+1.08147*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.0, 0.8, 60, 10000.0, 0.28, 0.665, (1.39699+1.135*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.0, 0.8, 60, 10000.0, 0.665, 1.1, 2.15176653862
3, iterativefit, up_jesRelativeStatFSR, 2, 0.8, 1.6, 60, 10000.0, -15, 0, 0.0
3, iterativefit, up_jesRelativeStatFSR, 2, 0.8, 1.6, 60, 10000.0, 0, 0.0075, 0.86566311121
3, iterativefit, up_jesRelativeStatFSR, 2, 0.8, 1.6, 60, 10000.0, 0.0075, 0.0225, (0.701146+21.9357*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.8, 1.6, 60, 10000.0, 0.0225, 0.0375, (0.99721+8.77725*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.8, 1.6, 60, 10000.0, 0.0375, 0.0525, (1.32573+0.0168006*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.8, 1.6, 60, 10000.0, 0.0525, 0.0675, (1.06764+4.93273*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.8, 1.6, 60, 10000.0, 0.0675, 0.0825, (0.487715+13.5242*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.8, 1.6, 60, 10000.0, 0.0825, 0.0975, (1.99998+-4.80628*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.8, 1.6, 60, 10000.0, 0.0975, 0.1125, (2.31827+-8.07076*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.8, 1.6, 60, 10000.0, 0.1125, 0.14, (0.64331+6.81776*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.8, 1.6, 60, 10000.0, 0.14, 0.2, (1.57412+0.169079*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.8, 1.6, 60, 10000.0, 0.2, 0.28, (1.78335+-0.877027*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.8, 1.6, 60, 10000.0, 0.28, 0.665, (1.20995+1.17082*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.8, 1.6, 60, 10000.0, 0.665, 1.1, 1.98854386806
3, iterativefit, up_jesRelativeStatFSR, 2, 1.6, 2.5, 60, 10000.0, -15, 0, 0.0
3, iterativefit, up_jesRelativeStatFSR, 2, 1.6, 2.5, 60, 10000.0, 0, 0.0075, 0.845499873161
3, iterativefit, up_jesRelativeStatFSR, 2, 1.6, 2.5, 60, 10000.0, 0.0075, 0.0225, (0.710618+17.9843*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 1.6, 2.5, 60, 10000.0, 0.0225, 0.0375, (0.955124+7.11735*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 1.6, 2.5, 60, 10000.0, 0.0375, 0.0525, (0.977234+6.52775*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 1.6, 2.5, 60, 10000.0, 0.0525, 0.0675, (1.55479+-4.47334*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 1.6, 2.5, 60, 10000.0, 0.0675, 0.0825, (1.49815+-3.63418*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 1.6, 2.5, 60, 10000.0, 0.0825, 0.0975, (0.374851+9.98154*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 1.6, 2.5, 60, 10000.0, 0.0975, 0.1125, (0.627584+7.38941*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 1.6, 2.5, 60, 10000.0, 0.1125, 0.14, (1.85666+-3.53569*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 1.6, 2.5, 60, 10000.0, 0.14, 0.2, (1.23614+0.896559*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 1.6, 2.5, 60, 10000.0, 0.2, 0.28, (1.55055+-0.675464*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 1.6, 2.5, 60, 10000.0, 0.28, 0.665, (1.25499+0.380114*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 1.6, 2.5, 60, 10000.0, 0.665, 1.1, 1.50776100159
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 20, 30, -15, 0, 0.0
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 20, 30, 0, 0.08, 1.11815404892
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 20, 30, 0.08, 0.2, (1.1643+-0.576859*x)
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 20, 30, 0.2, 0.28, (0.872223+0.883539*x)
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 20, 30, 0.28, 0.36, (1.23256+-0.403363*x)
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 20, 30, 0.36, 0.44, (1.29276+-0.570604*x)
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 20, 30, 0.44, 0.52, (1.21302+-0.38937*x)
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 20, 30, 0.52, 0.6, (0.960743+0.0957772*x)
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 20, 30, 0.6, 0.68, (0.911916+0.177155*x)
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 20, 30, 0.68, 0.76, (1.21211+-0.2643*x)
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 20, 30, 0.76, 0.82, (1.94973+-1.23486*x)
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 20, 30, 0.82, 0.86, (0.342788+0.724827*x)
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 20, 30, 0.86, 0.9, (0.28615+0.790685*x)
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 20, 30, 0.9, 0.935, (3.02965+-2.25764*x)
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 20, 30, 0.935, 0.965, (1.14881+-0.24605*x)
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 20, 30, 0.965, 0.995, (5.24004+-4.48567*x)
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 20, 30, 0.995, 1.1, 0.77679759264
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 30, 50, -15, 0, 0.0
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 30, 50, 0, 0.08, 1.16611242294
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 30, 50, 0.08, 0.2, (1.17719+-0.138461*x)
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 30, 50, 0.2, 0.28, (1.20335+-0.269274*x)
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 30, 50, 0.28, 0.36, (1.65673+-1.88847*x)
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 30, 50, 0.36, 0.44, (0.392801+1.62244*x)
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 30, 50, 0.44, 0.52, (1.36576+-0.58883*x)
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 30, 50, 0.52, 0.6, (1.49432+-0.836072*x)
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 30, 50, 0.6, 0.68, (0.688977+0.506172*x)
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 30, 50, 0.68, 0.76, (1.35895+-0.479084*x)
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 30, 50, 0.76, 0.82, (0.926061+0.0905087*x)
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 30, 50, 0.82, 0.86, (1.12683+-0.154327*x)
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 30, 50, 0.86, 0.9, (1.43108+-0.508106*x)
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 30, 50, 0.9, 0.935, (0.228045+0.828595*x)
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 30, 50, 0.935, 0.965, (2.7258+-1.8428*x)
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 30, 50, 0.965, 0.995, (3.49059+-2.63533*x)
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 30, 50, 0.995, 1.1, 0.868437707424
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 50, 70, -15, 0, 0.0
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 50, 70, 0, 0.08, 1.23004555702
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 50, 70, 0.08, 0.2, (1.29872+-0.858403*x)
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 50, 70, 0.2, 0.28, (1.22215+-0.475571*x)
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 50, 70, 0.28, 0.36, (1.10381+-0.0529394*x)
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 50, 70, 0.36, 0.44, (0.935948+0.413355*x)
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 50, 70, 0.44, 0.52, (1.36646+-0.565083*x)
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 50, 70, 0.52, 0.6, (1.55466+-0.927003*x)
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 50, 70, 0.6, 0.68, (0.600269+0.663648*x)
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 50, 70, 0.68, 0.76, (1.38679+-0.492999*x)
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 50, 70, 0.76, 0.82, (1.75699+-0.980104*x)
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 50, 70, 0.82, 0.86, (-0.247633+1.46456*x)
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 50, 70, 0.86, 0.9, (1.38928+-0.438826*x)
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 50, 70, 0.9, 0.935, (2.28229+-1.43107*x)
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 50, 70, 0.935, 0.965, (-0.416521+1.45536*x)
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 50, 70, 0.965, 0.995, (4.30251+-3.43482*x)
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 50, 70, 0.995, 1.1, 0.884861648083
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 70, 100, -15, 0, 0.0
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 70, 100, 0, 0.08, 1.25141894817
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 70, 100, 0.08, 0.2, (1.34831+-1.21115*x)
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 70, 100, 0.2, 0.28, (1.24964+-0.717801*x)
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 70, 100, 0.28, 0.36, (0.770983+0.991693*x)
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 70, 100, 0.36, 0.44, (1.298+-0.472239*x)
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 70, 100, 0.44, 0.52, (1.468+-0.858611*x)
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 70, 100, 0.52, 0.6, (0.951271+0.135101*x)
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 70, 100, 0.6, 0.68, (1.2825+-0.416946*x)
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 70, 100, 0.68, 0.76, (0.990456+0.0125296*x)
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 70, 100, 0.76, 0.82, (0.560851+0.577799*x)
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 70, 100, 0.82, 0.86, (2.33476+-1.5855*x)
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 70, 100, 0.86, 0.9, (0.925621+0.0530303*x)
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 70, 100, 0.9, 0.935, (-0.319977+1.43703*x)
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 70, 100, 0.935, 0.965, (2.96796+-2.07948*x)
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 70, 100, 0.965, 0.995, (2.63454+-1.73396*x)
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 70, 100, 0.995, 1.1, 0.909240543842
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 100, 10000.0, -15, 0, 0.0
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 100, 10000.0, 0, 0.08, 1.34490382671
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 100, 10000.0, 0.08, 0.2, (1.4751+-1.62749*x)
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 100, 10000.0, 0.2, 0.28, (1.25138+-0.508867*x)
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 100, 10000.0, 0.28, 0.36, (1.11145+-0.00911057*x)
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 100, 10000.0, 0.36, 0.44, (1.292+-0.510643*x)
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 100, 10000.0, 0.44, 0.52, (1.33942+-0.618427*x)
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 100, 10000.0, 0.52, 0.6, (0.815206+0.389683*x)
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 100, 10000.0, 0.6, 0.68, (1.34005+-0.485061*x)
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 100, 10000.0, 0.68, 0.76, (1.16336+-0.225223*x)
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 100, 10000.0, 0.76, 0.82, (1.04429+-0.0685483*x)
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 100, 10000.0, 0.82, 0.86, (1.18617+-0.241567*x)
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 100, 10000.0, 0.86, 0.9, (1.14383+-0.192344*x)
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 100, 10000.0, 0.9, 0.935, (0.917304+0.059356*x)
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 100, 10000.0, 0.935, 0.965, (1.113+-0.149941*x)
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 100, 10000.0, 0.965, 0.995, (3.32736+-2.44462*x)
3, iterativefit, up_jesRelativePtEC2, 0, 0.0, 2.5, 100, 10000.0, 0.995, 1.1, 0.894964993
3, iterativefit, up_jesRelativePtEC2, 2, 0.0, 0.8, 20, 30, -15, 0, 0.0
3, iterativefit, up_jesRelativePtEC2, 2, 0.0, 0.8, 20, 30, 0, 0.0075, 0.793642997742
3, iterativefit, up_jesRelativePtEC2, 2, 0.0, 0.8, 20, 30, 0.0075, 0.0225, (0.678966+15.2902*x)
3, iterativefit, up_jesRelativePtEC2, 2, 0.0, 0.8, 20, 30, 0.0225, 0.0375, (0.920144+4.57123*x)
3, iterativefit, up_jesRelativePtEC2, 2, 0.0, 0.8, 20, 30, 0.0375, 0.0525, (1.10199+-0.278131*x)
3, iterativefit, up_jesRelativePtEC2, 2, 0.0, 0.8, 20, 30, 0.0525, 0.0675, (1.21768+-2.48157*x)
3, iterativefit, up_jesRelativePtEC2, 2, 0.0, 0.8, 20, 30, 0.0675, 0.0825, (0.79136+3.83422*x)
3, iterativefit, up_jesRelativePtEC2, 2, 0.0, 0.8, 20, 30, 0.0825, 0.0975, (0.838758+3.25969*x)
3, iterativefit, up_jesRelativePtEC2, 2, 0.0, 0.8, 20, 30, 0.0975, 0.1125, (0.716249+4.5162*x)
3, iterativefit, up_jesRelativePtEC2, 2, 0.0, 0.8, 20, 30, 0.1125, 0.14, (1.19793+0.234621*x)
3, iterativefit, up_jesRelativePtEC2, 2, 0.0, 0.8, 20, 30, 0.14, 0.2, (1.23686+-0.0434717*x)
3, iterativefit, up_jesRelativePtEC2, 2, 0.0, 0.8, 20, 30, 0.2, 0.28, (0.964509+1.31828*x)
3, iterativefit, up_jesRelativePtEC2, 2, 0.0, 0.8, 20, 30, 0.28, 0.665, (1.30044+0.118523*x)
3, iterativefit, up_jesRelativePtEC2, 2, 0.0, 0.8, 20, 30, 0.665, 1.1, 1.37925803661
3, iterativefit, up_jesRelativePtEC2, 2, 0.8, 1.6, 20, 30, -15, 0, 0.0
3, iterativefit, up_jesRelativePtEC2, 2, 0.8, 1.6, 20, 30, 0, 0.0075, 0.818558514118
3, iterativefit, up_jesRelativePtEC2, 2, 0.8, 1.6, 20, 30, 0.0075, 0.0225, (0.724251+12.5744*x)
3, iterativefit, up_jesRelativePtEC2, 2, 0.8, 1.6, 20, 30, 0.0225, 0.0375, (0.937965+3.07598*x)
3, iterativefit, up_jesRelativePtEC2, 2, 0.8, 1.6, 20, 30, 0.0375, 0.0525, (1.08605+-0.872898*x)
3, iterativefit, up_jesRelativePtEC2, 2, 0.8, 1.6, 20, 30, 0.0525, 0.0675, (1.25084+-4.01174*x)
3, iterativefit, up_jesRelativePtEC2, 2, 0.8, 1.6, 20, 30, 0.0675, 0.0825, (0.500847+7.09922*x)
3, iterativefit, up_jesRelativePtEC2, 2, 0.8, 1.6, 20, 30, 0.0825, 0.0975, (0.874486+2.57027*x)
3, iterativefit, up_jesRelativePtEC2, 2, 0.8, 1.6, 20, 30, 0.0975, 0.1125, (0.553721+5.86016*x)
3, iterativefit, up_jesRelativePtEC2, 2, 0.8, 1.6, 20, 30, 0.1125, 0.14, (1.2649+-0.461444*x)
3, iterativefit, up_jesRelativePtEC2, 2, 0.8, 1.6, 20, 30, 0.14, 0.2, (0.989413+1.50633*x)
3, iterativefit, up_jesRelativePtEC2, 2, 0.8, 1.6, 20, 30, 0.2, 0.28, (1.19211+0.492829*x)
3, iterativefit, up_jesRelativePtEC2, 2, 0.8, 1.6, 20, 30, 0.28, 0.665, (1.27408+0.20011*x)
