DeepFlavour;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
3, iterativefit, up_jesRelativeJERHF, 2, 1.6, 2.5, 40, 60, 0.2, 0.625, (1.03841+0.534131*x)
3, iterativefit, up_jesRelativeJERHF, 2, 1.6, 2.5, 40, 60, 0.625, 1.1, 1.37224090099
3, iterativefit, up_jesRelativeJERHF, 2, 0.0, 0.8, 60, 10000.0, -15, 0, 0.0
3, iterativefit, up_jesRelativeJERHF, 2, 0.0, 0.8, 60, 10000.0, 0, 0.0075, 0.873562812805
3, iterativefit, up_jesRelativeJERHF, 2, 0.0, 0.8, 60, 10000.0, 0.0075, 0.0225, (0.657637+28.7902*x)
3, iterativefit, up_jesRelativeJERHF, 2, 0.0, 0.8, 60, 10000.0, 0.0225, 0.0375, (1.23376+3.18468*x)
3, iterativefit, up_jesRelativeJERHF, 2, 0.0, 0.8, 60, 10000.0, 0.0375, 0.0525, (1.36711+-0.371369*x)
3, iterativefit, up_jesRelativeJERHF, 2, 0.0, 0.8, 60, 10000.0, 0.0525, 0.0675, (1.44247+-1.80671*x)
3, iterativefit, up_jesRelativeJERHF, 2, 0.0, 0.8, 60, 10000.0, 0.0675, 0.0825, (1.40638+-1.27205*x)
3, iterativefit, up_jesRelativeJERHF, 2, 0.0, 0.8, 60, 10000.0, 0.0825, 0.0975, (-0.3718+20.2816*x)
3, iterativefit, up_jesRelativeJERHF, 2, 0.0, 0.8, 60, 10000.0, 0.0975, 0.1125, (2.80998+-12.352*x)
3, iterativefit, up_jesRelativeJERHF, 2, 0.0, 0.8, 60, 10000.0, 0.1125, 0.14, (1.42665+-0.0557293*x)
3, iterativefit, up_jesRelativeJERHF, 2, 0.0, 0.8, 60, 10000.0, 0.14, 0.2, (1.13118+2.05479*x)
3, iterativefit, up_jesRelativeJERHF, 2, 0.0, 0.8, 60, 10000.0, 0.2, 0.625, (1.31187+1.15133*x)
3, iterativefit, up_jesRelativeJERHF, 2, 0.0, 0.8, 60, 10000.0, 0.625, 1.1, 2.03144979477
3, iterativefit, up_jesRelativeJERHF, 2, 0.8, 1.6, 60, 10000.0, -15, 0, 0.0
3, iterativefit, up_jesRelativeJERHF, 2, 0.8, 1.6, 60, 10000.0, 0, 0.0075, 0.879652678967
3, iterativefit, up_jesRelativeJERHF, 2, 0.8, 1.6, 60, 10000.0, 0.0075, 0.0225, (0.706285+23.1157*x)
3, iterativefit, up_jesRelativeJERHF, 2, 0.8, 1.6, 60, 10000.0, 0.0225, 0.0375, (1.10814+5.25555*x)
3, iterativefit, up_jesRelativeJERHF, 2, 0.8, 1.6, 60, 10000.0, 0.0375, 0.0525, (1.5114+-5.49804*x)
3, iterativefit, up_jesRelativeJERHF, 2, 0.8, 1.6, 60, 10000.0, 0.0525, 0.0675, (1.05377+3.21871*x)
3, iterativefit, up_jesRelativeJERHF, 2, 0.8, 1.6, 60, 10000.0, 0.0675, 0.0825, (1.29086+-0.293787*x)
3, iterativefit, up_jesRelativeJERHF, 2, 0.8, 1.6, 60, 10000.0, 0.0825, 0.0975, (0.238838+12.458*x)
3, iterativefit, up_jesRelativeJERHF, 2, 0.8, 1.6, 60, 10000.0, 0.0975, 0.1125, (3.89389+-25.0297*x)
3, iterativefit, up_jesRelativeJERHF, 2, 0.8, 1.6, 60, 10000.0, 0.1125, 0.14, (0.088496+8.79602*x)
3, iterativefit, up_jesRelativeJERHF, 2, 0.8, 1.6, 60, 10000.0, 0.14, 0.2, (1.62135+-2.15291*x)
3, iterativefit, up_jesRelativeJERHF, 2, 0.8, 1.6, 60, 10000.0, 0.2, 0.625, (1.14038+0.251944*x)
3, iterativefit, up_jesRelativeJERHF, 2, 0.8, 1.6, 60, 10000.0, 0.625, 1.1, 1.29784059525
3, iterativefit, up_jesRelativeJERHF, 2, 1.6, 2.5, 60, 10000.0, -15, 0, 0.0
3, iterativefit, up_jesRelativeJERHF, 2, 1.6, 2.5, 60, 10000.0, 0, 0.0075, 0.8578338027
3, iterativefit, up_jesRelativeJERHF, 2, 1.6, 2.5, 60, 10000.0, 0.0075, 0.0225, (0.726389+17.5259*x)
3, iterativefit, up_jesRelativeJERHF, 2, 1.6, 2.5, 60, 10000.0, 0.0225, 0.0375, (0.903011+9.67607*x)
3, iterativefit, up_jesRelativeJERHF, 2, 1.6, 2.5, 60, 10000.0, 0.0375, 0.0525, (1.06301+5.40949*x)
3, iterativefit, up_jesRelativeJERHF, 2, 1.6, 2.5, 60, 10000.0, 0.0525, 0.0675, (1.91989+-10.9122*x)
3, iterativefit, up_jesRelativeJERHF, 2, 1.6, 2.5, 60, 10000.0, 0.0675, 0.0825, (0.31595+12.85*x)
3, iterativefit, up_jesRelativeJERHF, 2, 1.6, 2.5, 60, 10000.0, 0.0825, 0.0975, (2.28418+-11.0073*x)
3, iterativefit, up_jesRelativeJERHF, 2, 1.6, 2.5, 60, 10000.0, 0.0975, 0.1125, (0.629077+5.96807*x)
3, iterativefit, up_jesRelativeJERHF, 2, 1.6, 2.5, 60, 10000.0, 0.1125, 0.14, (1.98713+-6.10348*x)
3, iterativefit, up_jesRelativeJERHF, 2, 1.6, 2.5, 60, 10000.0, 0.14, 0.2, (0.994672+0.985477*x)
3, iterativefit, up_jesRelativeJERHF, 2, 1.6, 2.5, 60, 10000.0, 0.2, 0.625, (1.20394+-0.0608377*x)
3, iterativefit, up_jesRelativeJERHF, 2, 1.6, 2.5, 60, 10000.0, 0.625, 1.1, 1.16591191292
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 20, 30, -15, 0, 0.0
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 20, 30, 0, 0.08, 1.55360972881
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 20, 30, 0.08, 0.2, (1.82528+-3.3959*x)
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 20, 30, 0.2, 0.28, (1.04417+0.509645*x)
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 20, 30, 0.28, 0.36, (1.84899+-2.3647*x)
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 20, 30, 0.36, 0.44, (1.19182+-0.539224*x)
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 20, 30, 0.44, 0.52, (1.74799+-1.80324*x)
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 20, 30, 0.52, 0.6, (0.110603+1.34557*x)
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 20, 30, 0.6, 0.68, (0.974342+-0.0939928*x)
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 20, 30, 0.68, 0.76, (1.35135+-0.64841*x)
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 20, 30, 0.76, 0.82, (0.597067+0.344062*x)
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 20, 30, 0.82, 0.86, (1.8534+-1.18805*x)
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 20, 30, 0.86, 0.9, (0.576577+0.296627*x)
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 20, 30, 0.9, 0.935, (1.35789+-0.5715*x)
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 20, 30, 0.935, 0.965, (2.02268+-1.28251*x)
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 20, 30, 0.965, 0.995, (4.651+-4.00616*x)
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 20, 30, 0.995, 1.1, 0.664878845215
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 30, 50, -15, 0, 0.0
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 30, 50, 0, 0.08, 1.26716601849
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 30, 50, 0.08, 0.2, (1.34066+-0.91865*x)
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 30, 50, 0.2, 0.28, (1.26126+-0.521654*x)
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 30, 50, 0.28, 0.36, (1.39211+-0.988978*x)
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 30, 50, 0.36, 0.44, (0.829237+0.574556*x)
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 30, 50, 0.44, 0.52, (1.3728+-0.660811*x)
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 30, 50, 0.52, 0.6, (1.19624+-0.321279*x)
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 30, 50, 0.6, 0.68, (0.608294+0.658634*x)
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 30, 50, 0.68, 0.76, (1.19172+-0.199346*x)
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 30, 50, 0.76, 0.82, (1.81734+-1.02253*x)
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 30, 50, 0.82, 0.86, (0.632359+0.422569*x)
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 30, 50, 0.86, 0.9, (0.389215+0.705294*x)
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 30, 50, 0.9, 0.935, (2.26647+-1.38055*x)
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 30, 50, 0.935, 0.965, (2.0948+-1.19694*x)
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 30, 50, 0.965, 0.995, (4.09819+-3.27299*x)
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 30, 50, 0.995, 1.1, 0.841562926769
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 50, 70, -15, 0, 0.0
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 50, 70, 0, 0.08, 1.2941044569
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 50, 70, 0.08, 0.2, (1.36926+-0.939407*x)
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 50, 70, 0.2, 0.28, (1.39736+-1.07994*x)
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 50, 70, 0.28, 0.36, (1.23747+-0.508876*x)
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 50, 70, 0.36, 0.44, (1.02701+0.0757292*x)
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 50, 70, 0.44, 0.52, (1.04748+0.0292107*x)
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 50, 70, 0.52, 0.6, (1.82791+-1.47163*x)
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 50, 70, 0.6, 0.68, (0.456651+0.813808*x)
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 50, 70, 0.68, 0.76, (0.829778+0.265092*x)
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 50, 70, 0.76, 0.82, (1.34411+-0.411659*x)
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 50, 70, 0.82, 0.86, (1.48486+-0.583309*x)
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 50, 70, 0.86, 0.9, (0.513085+0.546664*x)
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 50, 70, 0.9, 0.935, (1.83863+-0.926166*x)
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 50, 70, 0.935, 0.965, (0.128608+0.902736*x)
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 50, 70, 0.965, 0.995, (4.87469+-4.01548*x)
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 50, 70, 0.995, 1.1, 0.879284262657
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 70, 100, -15, 0, 0.0
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 70, 100, 0, 0.08, 1.35564410686
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 70, 100, 0.08, 0.2, (1.43811+-1.03085*x)
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 70, 100, 0.2, 0.28, (1.3707+-0.693807*x)
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 70, 100, 0.28, 0.36, (1.52945+-1.26076*x)
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 70, 100, 0.36, 0.44, (1.02014+0.154002*x)
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 70, 100, 0.44, 0.52, (1.02414+0.144894*x)
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 70, 100, 0.52, 0.6, (1.83909+-1.42232*x)
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 70, 100, 0.6, 0.68, (0.805307+0.30066*x)
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 70, 100, 0.68, 0.76, (1.04203+-0.0474647*x)
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 70, 100, 0.76, 0.82, (0.736306+0.354807*x)
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 70, 100, 0.82, 0.86, (1.1189+-0.111768*x)
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 70, 100, 0.86, 0.9, (1.96202+-1.09215*x)
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 70, 100, 0.9, 0.935, (1.22019+-0.267892*x)
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 70, 100, 0.935, 0.965, (1.77691+-0.863312*x)
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 70, 100, 0.965, 0.995, (2.81357+-1.93757*x)
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 70, 100, 0.995, 1.1, 0.88568764925
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 100, 10000.0, -15, 0, 0.0
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 100, 10000.0, 0, 0.08, 1.42981362343
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 100, 10000.0, 0.08, 0.2, (1.6155+-2.32107*x)
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 100, 10000.0, 0.2, 0.28, (1.29134+-0.700273*x)
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 100, 10000.0, 0.28, 0.36, (0.989298+0.378448*x)
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 100, 10000.0, 0.36, 0.44, (1.20817+-0.229543*x)
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 100, 10000.0, 0.44, 0.52, (1.28383+-0.401483*x)
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 100, 10000.0, 0.52, 0.6, (2.17606+-2.11731*x)
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 100, 10000.0, 0.6, 0.68, (-0.223729+1.88234*x)
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 100, 10000.0, 0.68, 0.76, (1.46839+-0.606073*x)
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 100, 10000.0, 0.76, 0.82, (1.59759+-0.776076*x)
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 100, 10000.0, 0.82, 0.86, (1.77583+-0.993435*x)
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 100, 10000.0, 0.86, 0.9, (-0.181238+1.28222*x)
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 100, 10000.0, 0.9, 0.935, (1.32759+-0.394261*x)
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 100, 10000.0, 0.935, 0.965, (0.386785+0.611953*x)
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 100, 10000.0, 0.965, 0.995, (3.56799+-2.68463*x)
3, iterativefit, up_jesRelativeStatFSR, 0, 0.0, 2.5, 100, 10000.0, 0.995, 1.1, 0.896780312061
3, iterativefit, up_jesRelativeStatFSR, 2, 0.0, 0.8, 20, 30, -15, 0, 0.0
3, iterativefit, up_jesRelativeStatFSR, 2, 0.0, 0.8, 20, 30, 0, 0.0075, 0.722917854786
3, iterativefit, up_jesRelativeStatFSR, 2, 0.0, 0.8, 20, 30, 0.0075, 0.0225, (0.564105+21.175*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.0, 0.8, 20, 30, 0.0225, 0.0375, (0.873859+7.40817*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.0, 0.8, 20, 30, 0.0375, 0.0525, (1.18275+-0.828799*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.0, 0.8, 20, 30, 0.0525, 0.0675, (1.11223+0.514356*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.0, 0.8, 20, 30, 0.0675, 0.0825, (1.12919+0.263079*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.0, 0.8, 20, 30, 0.0825, 0.0975, (0.822382+3.98197*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.0, 0.8, 20, 30, 0.0975, 0.1125, (0.804465+4.16574*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.0, 0.8, 20, 30, 0.1125, 0.14, (1.36844+-0.847392*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.0, 0.8, 20, 30, 0.14, 0.2, (1.36427+-0.817611*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.0, 0.8, 20, 30, 0.2, 0.625, (1.17963+0.105578*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.0, 0.8, 20, 30, 0.625, 1.1, 1.24562120438
3, iterativefit, up_jesRelativeStatFSR, 2, 0.8, 1.6, 20, 30, -15, 0, 0.0
3, iterativefit, up_jesRelativeStatFSR, 2, 0.8, 1.6, 20, 30, 0, 0.0075, 0.739874541759
3, iterativefit, up_jesRelativeStatFSR, 2, 0.8, 1.6, 20, 30, 0.0075, 0.0225, (0.602633+18.2988*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.8, 1.6, 20, 30, 0.0225, 0.0375, (0.814104+8.90013*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.8, 1.6, 20, 30, 0.0375, 0.0525, (1.14797+-0.00305176*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.8, 1.6, 20, 30, 0.0525, 0.0675, (1.32931+-3.45705*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.8, 1.6, 20, 30, 0.0675, 0.0825, (0.985785+1.63218*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.8, 1.6, 20, 30, 0.0825, 0.0975, (1.3936+-3.31109*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.8, 1.6, 20, 30, 0.0975, 0.1125, (0.998862+0.737556*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.8, 1.6, 20, 30, 0.1125, 0.14, (1.14878+-0.595032*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.8, 1.6, 20, 30, 0.14, 0.2, (1.17191+-0.760269*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.8, 1.6, 20, 30, 0.2, 0.625, (1.02609+-0.031161*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.8, 1.6, 20, 30, 0.625, 1.1, 1.00661408901
3, iterativefit, up_jesRelativeStatFSR, 2, 1.6, 2.5, 20, 30, -15, 0, 0.0
3, iterativefit, up_jesRelativeStatFSR, 2, 1.6, 2.5, 20, 30, 0, 0.0075, 0.755659997463
3, iterativefit, up_jesRelativeStatFSR, 2, 1.6, 2.5, 20, 30, 0.0075, 0.0225, (0.63147+16.5586*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 1.6, 2.5, 20, 30, 0.0225, 0.0375, (0.852398+6.7396*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 1.6, 2.5, 20, 30, 0.0375, 0.0525, (1.14221+-0.988754*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 1.6, 2.5, 20, 30, 0.0525, 0.0675, (1.3742+-5.40764*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 1.6, 2.5, 20, 30, 0.0675, 0.0825, (0.977538+0.468874*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 1.6, 2.5, 20, 30, 0.0825, 0.0975, (1.15792+-1.71752*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 1.6, 2.5, 20, 30, 0.0975, 0.1125, (1.09878+-1.11098*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 1.6, 2.5, 20, 30, 0.1125, 0.14, (0.863383+0.98142*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 1.6, 2.5, 20, 30, 0.14, 0.2, (1.03157+-0.219906*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 1.6, 2.5, 20, 30, 0.2, 0.625, (0.952968+0.173098*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 1.6, 2.5, 20, 30, 0.625, 1.1, 1.06115412712
3, iterativefit, up_jesRelativeStatFSR, 2, 0.0, 0.8, 30, 40, -15, 0, 0.0
3, iterativefit, up_jesRelativeStatFSR, 2, 0.0, 0.8, 30, 40, 0, 0.0075, 0.802440524101
3, iterativefit, up_jesRelativeStatFSR, 2, 0.0, 0.8, 30, 40, 0.0075, 0.0225, (0.62419+23.7668*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.0, 0.8, 30, 40, 0.0225, 0.0375, (0.968863+8.44795*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.0, 0.8, 30, 40, 0.0375, 0.0525, (1.31416+-0.760015*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.0, 0.8, 30, 40, 0.0525, 0.0675, (1.1413+2.53266*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.0, 0.8, 30, 40, 0.0675, 0.0825, (1.47952+-2.47799*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.0, 0.8, 30, 40, 0.0825, 0.0975, (1.20588+0.838757*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.0, 0.8, 30, 40, 0.0975, 0.1125, (1.11478+1.77311*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.0, 0.8, 30, 40, 0.1125, 0.14, (1.51644+-1.79717*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.0, 0.8, 30, 40, 0.14, 0.2, (1.24792+0.120852*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.0, 0.8, 30, 40, 0.2, 0.625, (1.08387+0.941085*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.0, 0.8, 30, 40, 0.625, 1.1, 1.67204904556
3, iterativefit, up_jesRelativeStatFSR, 2, 0.8, 1.6, 30, 40, -15, 0, 0.0
3, iterativefit, up_jesRelativeStatFSR, 2, 0.8, 1.6, 30, 40, 0, 0.0075, 0.808400213718
3, iterativefit, up_jesRelativeStatFSR, 2, 0.8, 1.6, 30, 40, 0.0075, 0.0225, (0.635648+23.0337*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.8, 1.6, 30, 40, 0.0225, 0.0375, (1.16204+-0.361458*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.8, 1.6, 30, 40, 0.0375, 0.0525, (1.11201+0.972652*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.8, 1.6, 30, 40, 0.0525, 0.0675, (1.1385+0.468119*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.8, 1.6, 30, 40, 0.0675, 0.0825, (1.34572+-2.6019*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.8, 1.6, 30, 40, 0.0825, 0.0975, (1.0008+1.57904*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.8, 1.6, 30, 40, 0.0975, 0.1125, (0.992619+1.66291*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.8, 1.6, 30, 40, 0.1125, 0.14, (1.47266+-2.60413*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.8, 1.6, 30, 40, 0.14, 0.2, (1.07644+0.226049*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.8, 1.6, 30, 40, 0.2, 0.625, (1.13541+-0.0688213*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.8, 1.6, 30, 40, 0.625, 1.1, 1.09239602089
3, iterativefit, up_jesRelativeStatFSR, 2, 1.6, 2.5, 30, 40, -15, 0, 0.0
3, iterativefit, up_jesRelativeStatFSR, 2, 1.6, 2.5, 30, 40, 0, 0.0075, 0.812581300735
3, iterativefit, up_jesRelativeStatFSR, 2, 1.6, 2.5, 30, 40, 0.0075, 0.0225, (0.670904+18.8904*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 1.6, 2.5, 30, 40, 0.0225, 0.0375, (1.13693+-1.82177*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 1.6, 2.5, 30, 40, 0.0375, 0.0525, (1.02624+1.12977*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 1.6, 2.5, 30, 40, 0.0525, 0.0675, (1.35602+-5.15172*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 1.6, 2.5, 30, 40, 0.0675, 0.0825, (0.656541+5.21096*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 1.6, 2.5, 30, 40, 0.0825, 0.0975, (1.47045+-4.65459*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 1.6, 2.5, 30, 40, 0.0975, 0.1125, (0.364234+6.69121*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 1.6, 2.5, 30, 40, 0.1125, 0.14, (1.60914+-4.37464*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 1.6, 2.5, 30, 40, 0.14, 0.2, (0.969554+0.193845*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 1.6, 2.5, 30, 40, 0.2, 0.625, (0.97653+0.158965*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 1.6, 2.5, 30, 40, 0.625, 1.1, 1.07588303089
3, iterativefit, up_jesRelativeStatFSR, 2, 0.0, 0.8, 40, 60, -15, 0, 0.0
3, iterativefit, up_jesRelativeStatFSR, 2, 0.0, 0.8, 40, 60, 0, 0.0075, 0.830461800098
3, iterativefit, up_jesRelativeStatFSR, 2, 0.0, 0.8, 40, 60, 0.0075, 0.0225, (0.609364+29.4797*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.0, 0.8, 40, 60, 0.0225, 0.0375, (1.15441+5.25535*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.0, 0.8, 40, 60, 0.0375, 0.0525, (0.961841+10.3906*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.0, 0.8, 40, 60, 0.0525, 0.0675, (1.27675+4.39234*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.0, 0.8, 40, 60, 0.0675, 0.0825, (2.37487+-11.8761*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.0, 0.8, 40, 60, 0.0825, 0.0975, (1.52563+-1.58232*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.0, 0.8, 40, 60, 0.0975, 0.1125, (0.638995+7.51138*x)
3, iterativefit, up_jesRelativeStatFSR, 2, 0.0, 0.8, 40, 60, 0.1125, 0.14, (0.988164+4.40766*x)
